2.39 9.53179 -22.5222 13.5059 -0.00196356
2.4 9.36154 -22.352 13.5059 -0.0019664
2.41 9.19764 -22.1881 13.5059 -0.00196904
2.42 9.03989 -22.0303 13.5059 -0.00197149
2.43 8.88811 -21.8785 13.5059 -0.00197377
2.44 8.74213 -21.7325 13.5059 -0.00197589
2.45 8.60177 -21.5922 13.506 -0.00197786
2.46 8.46688 -21.4573 13.506 -0.0019797
2.47 8.33729 -21.3277 13.506 -0.00198141
2.48 8.21288 -21.2033 13.506 -0.001983
2.49 8.09348 -21.0839 13.506 -0.00198449
2.5 7.97897 -20.9694 13.506 -0.00198588
2.51 7.86923 -20.8597 13.506 -0.00198718
2.52 7.76413 -20.7546 13.506 -0.00198839
2.53 7.66355 -20.654 13.506 -0.00198952
2.54 7.56739 -20.5578 13.506 -0.00199058
2.55 7.47554 -20.466 13.506 -0.00199156
2.56 7.3879 -20.3783 13.506 -0.00199249
2.57 7.30438 -20.2948 13.506 -0.00199335
2.58 7.2249 -20.2153 13.506 -0.00199415
2.59 7.14935 -20.1398 13.506 -0.0019949
2.6 7.07768 -20.0681 13.506 -0.0019956
2.61 7.0098 -20.0002 13.506 -0.00199625
2.62 6.94564 -19.9361 13.506 -0.00199686
2.63 6.88514 -19.8756 13.506 -0.00199742
2.64 6.82823 -19.8187 13.506 -0.00199794
2.65 6.77486 -19.7653 13.506 -0.00199843
2.66 6.72497 -19.7154 13.506 -0.00199888
2.67 6.67852 -19.6689 13.506 -0.00199929
2.68 6.63545 -19.6259 13.506 -0.00199967
2.69 6.59573 -19.5862 13.506 -0.00200001
2.7 6.55931 -19.5497 13.506 -0.00200033
2.71 6.52615 -19.5166 13.506 -0.00200061
2.72 6.49624 -19.4867 13.506 -0.00200087
2.73 6.46952 -19.46 13.506 -0.0020011
2.74 6.44599 -19.4364 13.506 -0.0020013
2.75 6.42562 -19.416 13.506 -0.00200147
2.76 6.40838 -19.3988 13.506 -0.00200162
2.77 6.39426 -19.3847 13.506 -0.00200174
2.78 6.38324 -19.3737 13.506 -0.00200184
2.79 6.37533 -19.3658 13.506 -0.00200191
2.8 6.3705 -19.3609 13.506 -0.00200195
2.81 6.36875 -19.3592 13.506 -0.00200198
2.82 6.37009 -19.3605 13.506 -0.00200197
2.83 6.37451 -19.3649 13.506 -0.00200195
2.84 6.38201 -19.3724 13.506 -0.00200189
2.85 6.39261 -19.383 13.506 -0.00200182
2.86 6.40632 -19.3967 13.506 -0.00200171
2.87 6.42314 -19.4136 13.506 -0.00200158
2.88 6.4431 -19.4335 13.506 -0.00200143
2.89 6.46621 -19.4566 13.506 -0.00200125
2.9 6.49249 -19.4829 13.506 -0.00200104
2.91 6.52198 -19.5124 13.506 -0.0020008
2.92 6.5547 -19.5451 13.506 -0.00200054
2.93 6.59069 -19.5811 13.506 -0.00200024
2.94 6.62997 -19.6204 13.506 -0.00199992
2.95 6.67259 -19.663 13.506 -0.00199956
2.96 6.71859 -19.709 13.506 -0.00199917
2.97 6.76802 -19.7584 13.506 -0.00199874
2.98 6.82092 -19.8113 13.506 -0.00199827
2.99 6.87735 -19.8678 13.506 -0.00199777
3 6.93737 -19.9278 13.506 -0.00199723
3.01 7.00104 -19.9915 13.506 -0.00199664
3.02 7.06842 -20.0589 13.506 -0.00199601
3.03 7.13958 -20.13 13.506 -0.00199533
3.04 7.21461 -20.205 13.506 -0.00199461
3.05 7.29356 -20.284 13.506 -0.00199382
3.06 7.37654 -20.367 13.506 -0.00199298
3.07 7.46362 -20.4541 13.5061 -0.00199208
3.08 7.55491 -20.5453 13.5061 -0.00199112
3.09 7.65049 -20.6409 13.5061 -0.00199008
3.1 7.75047 -20.7409 13.5061 -0.00198897
3.11 7.85496 -20.8454 13.5061 -0.00198779
3.12 7.96408 -20.9545 13.5061 -0.00198651
3.13 8.07795 -21.0684 13.5061 -0.00198515
3.14 8.19668 -21.1871 13.5061 -0.00198368
3.15 8.32042 -21.3109 13.5061 -0.00198211
3.16 8.44931 -21.4397 13.5061 -0.00198042
3.17 8.58349 -21.5739 13.5061 -0.00197861
3.18 8.72311 -21.7135 13.5061 -0.00197666
3.19 8.86833 -21.8588 13.5061 -0.00197457
3.2 9.01933 -22.0098 13.5061 -0.00197231
3.21 9.17627 -22.1667 13.5061 -0.00196989
3.22 9.33934 -22.3298 13.5061 -0.00196727
3.23 9.50873 -22.4992 13.5061 -0.00196445
3.24 9.68464 -22.6751 13.5061 -0.0019614
3.25 9.86727 -22.8577 13.5061 -0.00195811
3.26 10.0568 -23.0473 13.5061 -0.00195456
3.27 10.2536 -23.244 13.5061 -0.0019507
3.28 10.4577 -23.4481 13.5061 -0.00194653
3.29 10.6694 -23.6598 13.5061 -0.001942
3.3 10.889 -23.8794 13.5061 -0.00193709
3.31 11.1167 -24.1072 13.5061 -0.00193174
3.32 11.3528 -24.3433 13.5061 -0.00192593
3.33 11.5976 -24.588 13.5061 -0.00191959
3.34 11.8512 -24.8416 13.5061 -0.00191268
3.35 12.114 -25.1044 13.5061 -0.00190514
3.36 12.3862 -25.3767 13.5061 -0.0018969
3.37 12.6682 -25.6586 13.5061 -0.00188788
3.38 12.9601 -25.9505 13.5061 -0.00187801
3.39 13.2622 -26.2527 13.5061 -0.00186719
3.4 13.5749 -26.5653 13.5061 -0.00185531
3.41 13.8982 -26.8887 13.5061 -0.00184228
3.42 14.2325 -27.2229 13.5062 -0.00182794
3.43 14.5778 -27.5683 13.5062 -0.00181218
3.44 14.9345 -27.9249 13.5062 -0.00179484
3.45 15.3025 -28.293 13.5062 -0.00177575
3.46 15.682 -28.6725 13.5062 -0.00175472
3.47 16.0729 -29.0634 13.5062 -0.00173156
3.48 16.4752 -29.4657 13.5062 -0.00170604
3.49 16.8887 -29.8792 13.5062 -0.00167795
3.5 17.3132 -30.3037 13.5062 -0.00164703
3.51 17.7482 -30.7387 13.5062 -0.00161304
3.52 18.1933 -31.1838 13.5061 -0.00157571
3.53 18.6477 -31.6382 13.5061 -0.00153477
3.54 19.1106 -32.1011 13.5061 -0.00148998
