index  r co          x co          y co          z co          spee          v co          w co          u co          Ener          
9159   0.0134        -0.0000       -0.0000       0.0039        1.0444        0.9447        0.1546        0.4176        -0.1430       
9160   0.0152        0.0000        -0.0000       -0.0040       0.5409        -0.3361       -0.3888       -0.1688       -0.9411       
9161   0.0166        0.0000        0.0000        0.0079        1.0671        -0.6208       -0.6711       -0.5503       -0.0951       
9162   0.0168        -0.0000       -0.0000       -0.0135       0.3774        -0.3153       -0.1302       0.1614        -1.0913       
9163   0.0144        -0.0000       -0.0000       -0.0111       1.0639        -0.7115       -0.7871       -0.0787       -0.1018       
9164   0.0197        -0.0000       -0.0000       0.0011        0.9834        0.9511        -0.1828       -0.1708       -0.2666       
9165   0.0199        -0.0000       0.0000        -0.0139       0.8950        -0.8638       -0.0566       -0.2276       -0.4326       
9166   0.0173        -0.0000       -0.0000       0.0127        0.9647        0.6571        -0.5390       -0.4563       -0.3031       
9167   0.0154        0.0000        0.0000        0.0076        0.9778        0.1762        -0.0642       -0.9596       -0.2777       
9168   0.0172        -0.0000       0.0000        -0.0094       0.9811        -0.7101       -0.2509       -0.6288       -0.2711       
9169   0.0060        -0.0000       -0.0000       -0.0055       1.0072        -0.0722       0.3555        0.9396        -0.2193       
9170   0.0194        0.0000        0.0000        -0.0029       1.0050        0.6186        -0.2854       0.7389        -0.2236       
9171   0.0068        -0.0000       -0.0000       0.0012        0.9993        0.3646        0.3563        0.8595        -0.2352       
9172   0.0173        0.0000        0.0000        0.0072        0.8647        0.4656        0.2388        0.6884        -0.4860       
9173   0.0183        -0.0000       0.0000        -0.0116       1.1956        0.9727        0.1754        0.6726        0.1957        
9174   0.0180        0.0000        0.0000        -0.0014       0.2510        0.0985        -0.1660       -0.1605       -1.1707       
9175   0.0147        0.0000        0.0000        -0.0116       0.2555        0.2482        -0.0595       -0.0114       -1.1685       
9176   0.0196        -0.0000       -0.0000       0.0026        1.1349        -0.0625       -0.3847       -1.0659       0.0544        
9177   0.0194        0.0000        -0.0000       -0.0106       0.7438        -0.2433       -0.2641       -0.6514       -0.6804       
9178   0.0097        0.0000        -0.0000       0.0079        0.6804        -0.4065       -0.5216       -0.1598       -0.7709       
9179   0.0087        -0.0000       0.0000        0.0032        0.6747        -0.0731       0.3364        -0.5803       -0.7786       
9180   0.0137        0.0000        -0.0000       -0.0061       0.8404        0.1871        -0.7490       -0.3321       -0.5275       
9181   0.0132        -0.0000       -0.0000       0.0125        0.7924        -0.5308       0.5107        0.2922        -0.6059       
9182   0.0099        0.0000        -0.0000       -0.0096       0.8625        -0.8439       0.0860        -0.1560       -0.4899       
9183   0.0158        -0.0000       0.0000        -0.0154       0.7096        0.0853        -0.1720       -0.6831       -0.7302       
9184   0.0103        -0.0000       0.0000        0.0045        0.7268        -0.5539       0.0241        0.4700        -0.7055       
9185   0.0117        0.0000        -0.0000       0.0044        0.2913        0.1497        0.0640        0.2416        -1.1489       
9186   0.0083        0.0000        -0.0000       0.0077        0.9604        0.5968        0.3693        0.6557        -0.3114       
9187   0.0176        -0.0000       -0.0000       -0.0047       0.8439        -0.0840       -0.1692       -0.8225       -0.5215       
9188   0.0186        0.0000        -0.0000       -0.0047       0.4918        0.0286        0.4783        -0.1108       -0.9919       
9189   0.0079        -0.0000       -0.0000       0.0063        0.1598        -0.1210       -0.0920       -0.0492       -1.2083       
9190   0.0171        0.0000        -0.0000       0.0002        1.1813        1.0282        -0.3069       -0.4940       0.1617        
9191   0.0130        -0.0000       0.0000        -0.0100       0.8020        0.4542        -0.3759       0.5436        -0.5906       
9192   0.0195        -0.0000       -0.0000       -0.0024       0.8866        -0.2231       -0.7497       -0.4174       -0.4477       
9193   0.0177        -0.0000       -0.0000       -0.0173       0.3824        0.0686        -0.1554       0.3426        -1.0875       
9194   0.0183        -0.0000       -0.0000       0.0059        1.2148        0.6306        -0.5064       -0.9063       0.2419        
9195   0.0148        -0.0000       0.0000        -0.0144       0.9542        0.4229        0.8076        -0.2819       -0.3233       
9196   0.0166        0.0000        -0.0000       0.0058        0.7636        0.5601        0.4041        0.3256        -0.6507       
9197   0.0184        0.0000        -0.0000       0.0065        1.2915        0.8586        0.7566        -0.5985       0.4342        
9198   0.0190        0.0000        0.0000        0.0077        0.7690        0.0245        0.3455        0.6866        -0.6424       
9199   0.0105        0.0000        0.0000        -0.0089       0.7683        0.4552        0.1409        -0.6026       -0.6435       
9200   0.0140        0.0000        -0.0000       -0.0044       0.7952        -0.4205       0.5952        0.3184        -0.6013       
9201   0.0114        0.0000        -0.0000       0.0018        0.7360        0.0680        -0.6623       0.3138        -0.6920       
9202   0.0169        -0.0000       0.0000        0.0004        0.9827        -0.8020       0.5251        -0.2162       -0.2681       
9203   0.0099        0.0000        0.0000        -0.0048       0.8163        0.3921        -0.4462       -0.5598       -0.5675       
9204   0.0197        -0.0000       0.0000        -0.0065       0.5824        0.0100        0.3509        -0.4647       -0.8945       
9205   0.0058        0.0000        -0.0000       0.0013        0.5836        0.0168        0.2393        0.5320        -0.8932       
9206   0.0151        0.0000        0.0000        0.0150        0.2776        0.2641        -0.0817       -0.0250       -1.1567       
9207   0.0191        0.0000        0.0000        0.0172        0.8773        0.1818        -0.7236       -0.4616       -0.4640       
9208   0.0190        -0.0000       -0.0000       0.0158        0.5803        0.1889        0.5467        -0.0467       -0.8970       
9209   0.0070        -0.0000       0.0000        -0.0054       0.4762        0.1850        0.1851        -0.3978       -1.0071       
9210   0.0167        0.0000        0.0000        0.0025        0.2009        -0.0964       -0.1513       -0.0905       -1.1934       
9211   0.0051        -0.0000       -0.0000       0.0019        0.7837        -0.0301       -0.2382       -0.7460       -0.6197       
9212   0.0155        0.0000        -0.0000       -0.0041       1.2279        0.7606        0.9464        0.1831        0.2740        
9213   0.0171        -0.0000       0.0000        -0.0014       0.7856        -0.4735       0.1284        -0.6136       -0.6165       
9214   0.0179        -0.0000       -0.0000       0.0162        1.1352        -0.4560       0.1744        1.0248        0.0549        
9215   0.0198        0.0000        0.0000        -0.0033       0.5774        -0.4676       -0.1031       0.3227        -0.9003       
9216   0.0105        -0.0000       -0.0000       0.0021        1.0127        -0.9457       -0.1365       -0.3355       -0.2083       
9217   0.0105        -0.0000       -0.0000       0.0044        0.8974        0.6846        -0.3489       0.4637        -0.4285       
9218   0.0148        0.0000        0.0000        -0.0017       1.2224        -0.6506       -0.8003       -0.6561       0.2605        
9219   0.0121        -0.0000       0.0000        0.0066        0.6635        0.3829        0.5409        -0.0328       -0.7935       
9220   0.0184        -0.0000       -0.0000       0.0102        0.8653        0.5650        0.2268        0.6149        -0.4849       
9221   0.0069        -0.0000       0.0000        -0.0002       1.1696        0.4222        -0.3081       -1.0463       0.1342        
9222   0.0124        0.0000        -0.0000       0.0114        0.7566        0.3632        0.6485        -0.1412       -0.6613       
9223   0.0152        -0.0000       -0.0000       0.0062        0.2148        0.1547        0.1490        -0.0049       -1.1876       
9224   0.0106        -0.0000       -0.0000       -0.0036       0.4635        0.0364        0.4615        -0.0223       -1.0190       
9225   0.0138        0.0000        0.0000        0.0004        0.6375        -0.5943       -0.1309       -0.1900       -0.8274       
9226   0.0137        -0.0000       0.0000        0.0055        0.9431        -0.7937       0.1905        -0.4725       -0.3442       
9227   0.0093        -0.0000       0.0000        -0.0090       0.8512        -0.7771       0.2101        -0.2768       -0.5092       
9228   0.0177        -0.0000       -0.0000       0.0163        0.7347        0.0701        -0.6332       -0.3660       -0.6939       
9229   0.0174        0.0000        -0.0000       0.0082        0.5843        -0.5010       -0.2716       0.1288        -0.8924       
9230   0.0174        0.0000        0.0000        -0.0112       1.0557        -1.0191       -0.1200       -0.2481       -0.1192       
9231   0.0168        0.0000        0.0000        0.0159        0.8341        -0.7181       -0.3658       0.2153        -0.5380       
9232   0.0152        -0.0000       0.0000        -0.0015       0.4523        -0.0719       0.3478        0.2802        -1.0292       
9233   0.0142        -0.0000       -0.0000       -0.0049       0.9452        0.8724        -0.3487       0.1032        -0.3404       
9234   0.0071        0.0000        0.0000        0.0039        0.5123        0.1446        0.4690        -0.1470       -0.9713       
9235   0.0195        -0.0000       -0.0000       0.0066        0.6797        -0.4733       -0.0953       -0.4784       -0.7717       
9236   0.0098        -0.0000       0.0000        -0.0071       0.1535        0.1226        0.0833        0.0398        -1.2102       
9237   0.0181        0.0000        0.0000        0.0015        0.8971        -0.2895       -0.0934       0.8440        -0.4290       
9238   0.0169        -0.0000       -0.0000       -0.0129       1.0573        0.4675        -0.6114       -0.7250       -0.1158       
9239   0.0102        0.0000        -0.0000       -0.0074       1.2992        0.1581        0.9061        0.9176        0.4542        
9240   0.0191        -0.0000       0.0000        -0.0042       0.7465        0.6618        -0.3401       -0.0600       -0.6764       
9241   0.0119        0.0000        0.0000        -0.0087       0.8738        -0.6818       -0.2004       0.5084        -0.4702       
9242   0.0126        0.0000        -0.0000       -0.0040       1.0355        -0.1442       0.2475        -0.9951       -0.1615       
9243   0.0173        0.0000        0.0000        0.0096        0.5199        -0.2642       0.3284        0.3044        -0.9634       
9244   0.0157        -0.0000       -0.0000       -0.0154       1.1843        -0.8140       0.0551        0.8585        0.1689        
9245   0.0128        -0.0000       0.0000        0.0088        0.4516        0.1699        0.0650        0.4133        -1.0299       
9246   0.0101        0.0000        -0.0000       0.0059        0.8249        0.7339        0.1852        0.3279        -0.5534       
9247   0.0188        -0.0000       -0.0000       0.0024        0.6288        0.0551        -0.1425       0.6100        -0.8383       
9248   0.0092        -0.0000       0.0000        -0.0060       1.0159        0.3205        -0.7861       -0.5580       -0.2018       
9249   0.0177        0.0000        -0.0000       -0.0154       1.2002        -0.5264       1.0785        0.0067        0.2067        
9250   0.0133        -0.0000       0.0000        -0.0111       0.7230        -0.1017       -0.3466       0.6263        -0.7110       
9251   0.0169        -0.0000       0.0000        0.0047        0.6111        -0.3362       -0.3632       0.3585        -0.8603       
9252   0.0070        -0.0000       -0.0000       -0.0054       0.7191        0.2792        -0.6383       0.1779        -0.7167       
9253   0.0177        0.0000        -0.0000       -0.0103       1.0616        -0.2660       -0.5416       0.8734        -0.1068       
9254   0.0199        -0.0000       0.0000        0.0175        0.6088        -0.4431       0.4161        0.0343        -0.8630       
9255   0.0139        0.0000        0.0000        0.0103        0.7888        0.7043        0.3029        -0.1855       -0.6116       
9256   0.0198        0.0000        0.0000        0.0165        1.0520        -0.4665       -0.8113       -0.4804       -0.1271       
9257   0.0108        0.0000        0.0000        -0.0096       0.6652        0.3665        -0.5326       0.1566        -0.7913       
9258   0.0172        -0.0000       0.0000        0.0161        0.5789        -0.2128       -0.3244       0.4297        -0.8986       
9259   0.0149        -0.0000       0.0000        0.0037        0.7732        0.0605        -0.3401       -0.6918       -0.6359       
9260   0.0182        0.0000        0.0000        -0.0128       1.2228        -1.0488       -0.4403       0.4488        0.2616        
9261   0.0053        0.0000        0.0000        0.0008        0.5083        -0.0835       0.0777        0.4954        -0.9754       
9262   0.0141        0.0000        0.0000        -0.0073       0.4959        0.2800        -0.0440       0.4070        -0.9878       
9263   0.0076        -0.0000       0.0000        -0.0071       0.7618        0.5311        0.5237        0.1547        -0.6535       
9264   0.0195        0.0000        0.0000        -0.0166       0.4615        0.4390        0.1339        -0.0477       -1.0208       
9265   0.0165        -0.0000       0.0000        0.0127        0.7134        -0.4047       0.3291        -0.4866       -0.7248       
9266   0.0198        -0.0000       -0.0000       0.0113        0.6161        0.4054        0.3771        -0.2703       -0.8541       
9267   0.0134        -0.0000       0.0000        -0.0104       0.9543        -0.5122       0.6228        0.5104        -0.3230       
9268   0.0198        0.0000        0.0000        0.0083        0.4889        -0.1377       0.3925        0.2569        -0.9946       
9269   0.0169        -0.0000       0.0000        0.0063        0.7958        0.5222        -0.0443       0.5989        -0.6005       
9270   0.0149        0.0000        -0.0000       -0.0060       0.8243        0.4484        0.5855        -0.3681       -0.5543       
9271   0.0045        0.0000        -0.0000       0.0004        0.9278        0.6890        -0.6213       0.0110        -0.3730       
9272   0.0073        -0.0000       -0.0000       -0.0027       0.8556        -0.2580       0.1993        -0.7911       -0.5017       
9273   0.0095        0.0000        -0.0000       0.0000        0.6074        -0.5153       -0.1821       -0.2651       -0.8648       
9274   0.0137        0.0000        -0.0000       -0.0091       0.4014        -0.0075       0.0098        -0.4012       -1.0727       
9275   0.0150        0.0000        0.0000        0.0098        0.4678        -0.2636       -0.2707       0.2758        -1.0149       
9276   0.0150        0.0000        -0.0000       0.0048        0.4130        0.3663        -0.1322       0.1374        -1.0632       
9277   0.0178        -0.0000       -0.0000       0.0015        0.6599        -0.5937       -0.2319       0.1710        -0.7983       
9278   0.0197        0.0000        -0.0000       -0.0029       0.9272        -0.6940       0.0791        0.6097        -0.3741       
9279   0.0043        -0.0000       0.0000        -0.0007       0.6718        -0.2167       -0.6328       -0.0626       -0.7825       
9280   0.0143        0.0000        -0.0000       -0.0086       0.5004        0.3254        -0.0424       0.3778        -0.9834       
9281   0.0116        0.0000        0.0000        0.0089        0.8779        0.6657        0.1023        0.5631        -0.4630       
9282   0.0072        -0.0000       0.0000        -0.0003       0.7472        0.6204        0.3012        0.2876        -0.6755       
9283   0.0154        0.0000        -0.0000       0.0124        0.8063        0.5336        0.5940        0.1122        -0.5836       
9284   0.0149        -0.0000       0.0000        0.0140        0.4531        -0.3886       -0.0870       0.2161        -1.0285       
9285   0.0154        0.0000        -0.0000       -0.0090       0.8849        0.5962        0.2146        0.6176        -0.4507       
9286   0.0123        -0.0000       0.0000        -0.0079       0.4464        -0.4386       -0.0785       0.0272        -1.0345       
9287   0.0151        0.0000        -0.0000       -0.0117       0.2370        -0.1002       -0.0670       -0.2041       -1.1776       
9288   0.0076        0.0000        -0.0000       0.0073        0.6351        -0.4373       -0.2436       0.3908        -0.8305       
9289   0.0148        -0.0000       0.0000        -0.0041       0.8664        -0.5905       -0.5858       0.2426        -0.4830       
9290   0.0159        -0.0000       0.0000        0.0102        0.4499        0.4443        -0.0298       -0.0641       -1.0314       
9291   0.0095        -0.0000       0.0000        -0.0087       0.9320        0.2341        -0.0917       -0.8975       -0.3651       
9292   0.0172        0.0000        -0.0000       0.0107        1.0013        -0.7389       0.1195        0.6652        -0.2311       
9293   0.0070        -0.0000       0.0000        0.0035        0.5962        0.1584        -0.5666       -0.0964       -0.8784       
9294   0.0171        0.0000        -0.0000       0.0134        0.9921        0.0681        -0.1082       -0.9838       -0.2494       
9295   0.0191        0.0000        0.0000        -0.0110       0.5504        0.4595        0.3013        0.0314        -0.9308       
9296   0.0082        -0.0000       -0.0000       0.0011        0.8216        -0.4278       -0.7001       -0.0416       -0.5588       
9297   0.0185        -0.0000       0.0000        0.0088        0.8304        -0.2552       -0.7901       0.0079        -0.5442       
9298   0.0176        0.0000        0.0000        0.0160        1.0409        0.7254        0.4131        -0.6217       -0.1503       
9299   0.0192        0.0000        -0.0000       0.0087        0.6577        0.4003        -0.4412       0.2786        -0.8012       
9300   0.0194        -0.0000       -0.0000       0.0155        0.8238        0.0338        0.7396        0.3612        -0.5550       
9301   0.0111        -0.0000       -0.0000       -0.0021       0.9997        0.7832        0.4031        -0.4727       -0.2344       
9302   0.0169        -0.0000       -0.0000       0.0005        0.9425        -0.1784       0.8908        0.2506        -0.3455       
9303   0.0159        0.0000        0.0000        -0.0134       0.6598        0.5949        0.2846        -0.0205       -0.7984       
9304   0.0157        -0.0000       0.0000        0.0092        1.0236        -0.6326       0.7811        -0.1937       -0.1860       
9305   0.0164        -0.0000       0.0000        0.0067        0.4191        -0.0290       -0.3223       0.2663        -1.0581       
9306   0.0086        0.0000        0.0000        0.0081        0.6930        -0.4700       -0.3741       -0.3456       -0.7536       
9307   0.0165        -0.0000       -0.0000       -0.0095       0.3522        -0.1197       -0.2261       0.2421        -1.1097       
9308   0.0191        0.0000        0.0000        0.0147        0.4903        0.4192        0.2233        -0.1215       -0.9933       
9309   0.0172        -0.0000       0.0000        0.0067        0.3650        -0.2229       0.1584        0.2418        -1.1005       
9310   0.0168        -0.0000       -0.0000       0.0144        0.6362        -0.0723       0.2684        -0.5723       -0.8290       
9311   0.0197        -0.0000       -0.0000       0.0088        0.4500        -0.2144       0.0203        0.3952        -1.0312       
9312   0.0089        -0.0000       -0.0000       -0.0038       0.8041        -0.3993       -0.0516       -0.6961       -0.5872       
9313   0.0148        0.0000        -0.0000       0.0042        1.2802        0.9823        0.5803        -0.5807       0.4051        
9314   0.0088        0.0000        -0.0000       -0.0009       0.7638        0.4530        -0.3167       -0.5272       -0.6503       
9315   0.0143        -0.0000       0.0000        -0.0043       0.7089        -0.6524       0.2565        -0.1050       -0.7313       
9316   0.0067        -0.0000       0.0000        0.0012        0.7728        -0.5841       0.2358        -0.4476       -0.6366       
9317   0.0174        0.0000        0.0000        0.0027        0.8302        -0.2772       0.6240        0.4722        -0.5446       
9318   0.0168        0.0000        0.0000        -0.0093       0.7751        -0.1046       0.6480        0.4122        -0.6330       
9319   0.0103        -0.0000       0.0000        0.0044        0.3156        0.2982        -0.0581       -0.0858       -1.1342       
9320   0.0181        -0.0000       -0.0000       0.0138        1.3906        -0.8210       0.9987        -0.5122       0.7001        
9321   0.0128        0.0000        -0.0000       -0.0034       0.5508        -0.1955       0.4891        -0.1612       -0.9304       
9322   0.0037        0.0000        0.0000        -0.0030       0.7202        0.0316        -0.3774       0.6125        -0.7152       
9323   0.0138        -0.0000       -0.0000       0.0109        1.1320        -0.9760       -0.5720       0.0407        0.0477        
9324   0.0134        0.0000        0.0000        0.0023        0.5906        0.0584        0.1361        0.5717        -0.8850       
9325   0.0162        -0.0000       0.0000        0.0070        1.0710        1.0653        -0.0631       0.0909        -0.0866       
9326   0.0174        -0.0000       -0.0000       0.0045        1.2594        0.8782        -0.5116       0.7437        0.3525        
9327   0.0123        0.0000        -0.0000       0.0048        0.1643        -0.0647       -0.1419       0.0517        -1.2068       
9328   0.0183        -0.0000       0.0000        0.0097        0.9422        -0.0830       -0.3878       0.8547        -0.3459       
9329   0.0116        -0.0000       0.0000        0.0059        0.2563        -0.1917       0.0709        0.1546        -1.1681       
9330   0.0185        -0.0000       -0.0000       0.0003        0.8596        -0.0598       0.8571        0.0265        -0.4949       
9331   0.0136        0.0000        0.0000        -0.0116       0.4877        -0.3097       0.3385        -0.1652       -0.9959       
9332   0.0195        0.0000        0.0000        -0.0178       0.8019        0.3487        -0.6325       -0.3484       -0.5907       
9333   0.0168        -0.0000       0.0000        -0.0077       0.3931        0.1421        -0.3399       0.1371        -1.0792       
9334   0.0144        0.0000        0.0000        0.0027        0.4860        0.0808        -0.3546       -0.3224       -0.9975       
9335   0.0163        -0.0000       -0.0000       -0.0148       0.8952        0.1798        0.1505        -0.8639       -0.4323       
9336   0.0130        0.0000        0.0000        -0.0075       0.5113        0.0341        -0.4975       -0.1131       -0.9723       
9337   0.0185        -0.0000       -0.0000       0.0039        0.8911        -0.0214       0.2208        -0.8630       -0.4397       
9338   0.0164        -0.0000       0.0000        -0.0037       0.5103        0.4912        0.1241        0.0611        -0.9733       
9339   0.0117        -0.0000       -0.0000       -0.0061       1.0531        -1.0443       0.1325        -0.0283       -0.1248       
9340   0.0071        0.0000        0.0000        0.0001        0.7440        0.7263        -0.0366       -0.1572       -0.6802       
9341   0.0190        0.0000        0.0000        0.0130        0.5166        -0.4498       0.2180        -0.1307       -0.9668       
9342   0.0121        -0.0000       0.0000        -0.0084       0.7493        -0.5909       0.0000        0.4609        -0.6723       
9343   0.0106        -0.0000       -0.0000       -0.0043       1.0324        -0.6408       0.7864        -0.1916       -0.1680       
9344   0.0179        0.0000        0.0000        0.0111        0.7247        -0.0041       -0.5385       -0.4850       -0.7085       
9345   0.0147        0.0000        -0.0000       -0.0028       1.0019        -0.0290       0.1608        -0.9885       -0.2299       
9346   0.0192        0.0000        0.0000        0.0061        1.1117        0.4929        0.4647        0.8814        0.0021        
9347   0.0064        0.0000        0.0000        -0.0003       1.1589        -0.5745       0.2535        0.9740        0.1093        
9348   0.0153        -0.0000       0.0000        0.0121        0.8991        0.2298        0.8164        -0.2984       -0.4253       
9349   0.0134        0.0000        -0.0000       0.0007        0.8217        -0.2369       -0.7239       -0.3083       -0.5585       
9350   0.0163        0.0000        -0.0000       0.0011        0.3066        0.2216        0.1989        -0.0731       -1.1397       
9351   0.0165        -0.0000       0.0000        -0.0069       0.7140        0.3554        -0.5000       0.3654        -0.7239       
9352   0.0176        -0.0000       0.0000        0.0089        0.2566        -0.0549       0.1336        -0.2121       -1.1679       
9353   0.0119        -0.0000       -0.0000       0.0106        0.2863        0.0229        0.1896        -0.2132       -1.1518       
9354   0.0184        0.0000        -0.0000       -0.0139       0.9596        -0.6144       0.5538        0.4864        -0.3130       
9355   0.0185        0.0000        -0.0000       0.0046        0.2121        0.0026        -0.0389       0.2085        -1.1887       
9356   0.0175        0.0000        -0.0000       -0.0098       0.8495        -0.2873       0.7991        0.0234        -0.5121       
9357   0.0124        -0.0000       -0.0000       -0.0003       1.0341        -0.7000       0.7357        0.1956        -0.1643       
9358   0.0103        0.0000        -0.0000       -0.0049       0.9500        -0.3301       0.8805        -0.1351       -0.3313       
9359   0.0160        0.0000        -0.0000       -0.0025       0.8737        0.0728        0.8563        0.1577        -0.4704       
9360   0.0192        -0.0000       0.0000        0.0141        0.9182        0.5899        -0.0131       0.7035        -0.3907       
9361   0.0190        -0.0000       -0.0000       0.0087        0.3316        0.1908        -0.1566       0.2214        -1.1238       
9362   0.0148        0.0000        -0.0000       0.0125        0.2963        -0.2369       -0.1416       0.1077        -1.1460       
9363   0.0129        -0.0000       -0.0000       -0.0037       1.0671        0.4901        -0.3769       -0.8698       -0.0950       
9364   0.0161        -0.0000       -0.0000       -0.0026       0.5486        -0.1503       -0.5141       0.1187        -0.9328       
9365   0.0130        0.0000        0.0000        -0.0088       0.6441        -0.4262       0.4334        0.2129        -0.8190       
9366   0.0181        0.0000        0.0000        -0.0179       0.5921        -0.1035       0.3164        0.4896        -0.8831       
9367   0.0113        -0.0000       -0.0000       -0.0011       0.9495        0.7799        0.5213        -0.1466       -0.3323       
9368   0.0150        0.0000        0.0000        0.0032        0.9654        0.7069        -0.6237       -0.2082       -0.3017       
9369   0.0133        0.0000        0.0000        -0.0039       0.1864        0.0529        0.0040        -0.1787       -1.1990       
9370   0.0147        -0.0000       -0.0000       -0.0146       0.5845        0.0484        0.3088        0.4939        -0.8921       
9371   0.0183        0.0000        0.0000        0.0068        0.9945        0.3114        0.9383        -0.1072       -0.2448       
9372   0.0147        0.0000        -0.0000       0.0017        0.8473        -0.5841       0.4864        0.3742        -0.5159       
9373   0.0193        0.0000        0.0000        0.0089        0.8954        0.2417        0.6012        0.6180        -0.4320       
9374   0.0188        0.0000        0.0000        -0.0026       0.8729        0.1414        0.5477        -0.6648       -0.4718       
9375   0.0161        0.0000        0.0000        0.0057        0.6110        0.1314        -0.5561       -0.2164       -0.8604       
9376   0.0100        -0.0000       -0.0000       0.0070        0.6829        -0.0899       0.5260        0.4261        -0.7674       
9377   0.0165        0.0000        -0.0000       0.0115        1.0128        -0.4133       0.2047        0.9017        -0.2081       
9378   0.0095        0.0000        -0.0000       -0.0055       1.1068        -0.5777       0.6595        -0.6755       -0.0089       
9379   0.0189        -0.0000       0.0000        0.0068        0.6075        -0.2359       -0.5175       -0.2136       -0.8647       
9380   0.0178        0.0000        0.0000        -0.0140       0.4027        0.2943        0.0619        -0.2678       -1.0716       
9381   0.0159        -0.0000       0.0000        0.0046        0.4784        -0.0169       -0.0388       -0.4765       -1.0049       
9382   0.0152        0.0000        0.0000        -0.0078       0.4411        -0.4102       0.1518        0.0571        -1.0391       
9383   0.0161        -0.0000       -0.0000       -0.0139       0.9280        0.6795        -0.0376       -0.6308       -0.3726       
9384   0.0170        0.0000        -0.0000       -0.0047       0.7211        -0.0339       0.7045        0.1502        -0.7137       
9385   0.0194        0.0000        0.0000        -0.0105       0.6921        -0.0609       -0.6889       0.0255        -0.7547       
9386   0.0043        0.0000        0.0000        0.0030        0.3817        -0.1850       -0.2678       0.1994        -1.0881       
9387   0.0122        0.0000        0.0000        -0.0084       0.5954        -0.4526       0.0065        0.3868        -0.8793       
9388   0.0137        0.0000        -0.0000       0.0011        0.9926        -0.7210       -0.6689       0.1342        -0.2485       
9389   0.0114        -0.0000       0.0000        -0.0027       0.4096        -0.0395       0.1505        0.3789        -1.0660       
9390   0.0110        0.0000        0.0000        -0.0009       0.9587        -0.4963       0.7527        0.3258        -0.3147       
9391   0.0123        0.0000        0.0000        0.0088        0.8680        -0.3288       0.7221        0.3520        -0.4804       
9392   0.0091        0.0000        -0.0000       -0.0069       1.1481        0.6916        -0.6990       -0.5926       0.0843        
9393   0.0108        0.0000        0.0000        -0.0030       0.5458        -0.3355       -0.1148       -0.4149       -0.9358       
9394   0.0141        -0.0000       -0.0000       -0.0119       0.8328        0.4963        -0.5300       0.4080        -0.5401       
9395   0.0188        0.0000        -0.0000       -0.0160       0.1393        -0.0872       0.0824        -0.0709       -1.2143       
9396   0.0177        -0.0000       -0.0000       0.0075        1.2608        -0.2633       0.0015        -1.2330       0.3558        
9397   0.0130        0.0000        -0.0000       0.0051        0.6175        -0.0583       -0.0801       0.6095        -0.8524       
9398   0.0091        0.0000        -0.0000       0.0086        1.1445        -0.3877       -1.0704       0.1182        0.0761        
9399   0.0149        -0.0000       -0.0000       -0.0032       1.1187        -0.7134       0.4349        0.7440        0.0177        
9400   0.0170        0.0000        0.0000        -0.0116       1.1723        -0.1266       -0.1402       1.1570        0.1406        
9401   0.0191        0.0000        0.0000        0.0081        0.9828        0.8237        -0.1739       -0.5071       -0.2678       
9402   0.0167        0.0000        0.0000        -0.0132       0.5854        -0.1217       0.0368        0.5714        -0.8911       
9403   0.0066        -0.0000       0.0000        0.0034        0.8147        -0.0064       0.1076        -0.8075       -0.5701       
9404   0.0162        -0.0000       -0.0000       -0.0072       0.6154        -0.4557       0.2106        0.3558        -0.8551       
9405   0.0146        -0.0000       0.0000        -0.0049       1.0590        -0.8031       0.5178        0.4565        -0.1123       
9406   0.0157        0.0000        -0.0000       0.0087        0.7644        -0.6998       -0.0354       0.3055        -0.6494       
9407   0.0154        -0.0000       0.0000        -0.0129       0.5734        -0.3334       0.3058        -0.3524       -0.9049       
9408   0.0149        0.0000        -0.0000       -0.0067       0.4616        0.4431        0.0829        -0.0995       -1.0206       
9409   0.0188        0.0000        0.0000        0.0153        0.5198        0.3269        -0.1531       0.3739        -0.9636       
9410   0.0184        -0.0000       -0.0000       0.0051        0.6542        -0.3080       -0.3995       0.4166        -0.8057       
9411   0.0184        -0.0000       0.0000        0.0178        0.6035        -0.3601       -0.4639       0.1392        -0.8695       
9412   0.0197        0.0000        0.0000        -0.0089       0.6811        0.6461        0.1529        -0.1519       -0.7698       
9413   0.0122        0.0000        0.0000        0.0016        0.9593        -0.0147       0.8411        0.4611        -0.3135       
9414   0.0188        0.0000        -0.0000       -0.0168       0.8572        -0.7474       -0.3951       -0.1418       -0.4990       
9415   0.0194        -0.0000       0.0000        0.0001        0.7278        0.0845        0.7195        -0.0699       -0.7041       
9416   0.0189        0.0000        0.0000        -0.0170       0.5969        0.4098        -0.1443       -0.4093       -0.8775       
9417   0.0113        0.0000        0.0000        -0.0015       1.2794        -0.1722       0.9999        -0.7794       0.4030        
9418   0.0056        0.0000        0.0000        -0.0012       0.2660        -0.1134       0.2389        0.0293        -1.1630       
9419   0.0156        -0.0000       0.0000        0.0082        1.0368        -1.0166       -0.2009       -0.0331       -0.1588       
9420   0.0159        0.0000        0.0000        -0.0047       1.3013        -0.3983       0.5589        -1.1056       0.4596        
9421   0.0184        -0.0000       -0.0000       0.0017        0.2248        -0.2080       -0.0458       0.0722        -1.1832       
9422   0.0137        -0.0000       -0.0000       0.0083        1.0550        -0.5873       -0.1803       0.8576        -0.1208       
